timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/23 22:47:27.667, 1, 2782 MHz, 14001 MHz, 599.94 W, 69, 100 %, 395 MiB
2026/09/23 22:47:28.674, 0, 28 MHz, 405 MHz, 21.50 W, 50, 0 %, 3213 MiB
2026/09/23 22:47:28.674, 1, 2782 MHz, 14001 MHz, 600.08 W, 69, 100 %, 395 MiB
2026/09/23 22:47:29.684, 0, 28 MHz, 405 MHz, 20.63 W, 50, 0 %, 3213 MiB
2026/09/23 22:47:29.684, 1, 2782 MHz, 14001 MHz, 600.00 W, 69, 100 %, 395 MiB
2026/09/23 22:47:30.700, 0, 28 MHz, 405 MHz, 22.46 W, 50, 0 %, 3213 MiB
2026/09/23 22:47:30.700, 1, 2782 MHz, 14001 MHz, 600.02 W, 69, 100 %, 395 MiB
2026/09/23 22:47:31.702, 0, 28 MHz, 405 MHz, 22.41 W, 50, 0 %, 3213 MiB
2026/09/23 22:47:31.702, 1, 2782 MHz, 14001 MHz, 599.90 W, 69, 100 %, 395 MiB
2026/09/23 22:47:32.717, 0, 28 MHz, 405 MHz, 21.16 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:32.717, 1, 2782 MHz, 14001 MHz, 600.05 W, 69, 100 %, 395 MiB
2026/09/23 22:47:33.729, 0, 28 MHz, 405 MHz, 21.18 W, 50, 0 %, 3213 MiB
2026/09/23 22:47:33.729, 1, 2782 MHz, 14001 MHz, 600.16 W, 69, 100 %, 395 MiB
2026/09/23 22:47:34.742, 0, 28 MHz, 405 MHz, 20.75 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:34.742, 1, 2782 MHz, 14001 MHz, 599.99 W, 69, 100 %, 395 MiB
2026/09/23 22:47:35.755, 0, 28 MHz, 405 MHz, 20.48 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:35.755, 1, 2782 MHz, 14001 MHz, 599.92 W, 69, 100 %, 395 MiB
2026/09/23 22:47:36.758, 0, 28 MHz, 405 MHz, 20.26 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:36.758, 1, 2857 MHz, 14001 MHz, 570.17 W, 59, 100 %, 18 MiB
2026/09/23 22:47:37.767, 0, 28 MHz, 405 MHz, 19.80 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:37.767, 1, 2955 MHz, 14001 MHz, 117.64 W, 54, 0 %, 394 MiB
2026/09/23 22:47:38.781, 0, 28 MHz, 405 MHz, 21.39 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:38.781, 1, 2880 MHz, 14001 MHz, 164.18 W, 65, 0 %, 394 MiB
2026/09/23 22:47:39.789, 0, 28 MHz, 405 MHz, 21.66 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:39.789, 1, 2902 MHz, 14001 MHz, 573.13 W, 66, 96 %, 394 MiB
2026/09/23 22:47:40.802, 0, 28 MHz, 405 MHz, 20.83 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:40.802, 1, 2895 MHz, 14001 MHz, 579.38 W, 67, 96 %, 394 MiB
2026/09/23 22:47:41.815, 0, 28 MHz, 405 MHz, 20.21 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:41.815, 1, 2880 MHz, 14001 MHz, 583.24 W, 69, 96 %, 394 MiB
2026/09/23 22:47:42.828, 0, 29 MHz, 405 MHz, 21.92 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:42.828, 1, 2805 MHz, 14001 MHz, 603.69 W, 68, 95 %, 394 MiB
2026/09/23 22:47:43.838, 0, 28 MHz, 405 MHz, 21.62 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:43.838, 1, 2812 MHz, 14001 MHz, 599.37 W, 69, 95 %, 394 MiB
2026/09/23 22:47:44.848, 0, 28 MHz, 405 MHz, 22.18 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:44.848, 1, 2805 MHz, 14001 MHz, 600.17 W, 68, 95 %, 394 MiB
2026/09/23 22:47:45.859, 0, 28 MHz, 405 MHz, 21.63 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:45.859, 1, 2812 MHz, 14001 MHz, 599.43 W, 68, 95 %, 394 MiB
2026/09/23 22:47:46.869, 0, 28 MHz, 405 MHz, 21.58 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:46.869, 1, 2812 MHz, 14001 MHz, 600.10 W, 69, 95 %, 394 MiB
2026/09/23 22:47:47.879, 0, 28 MHz, 405 MHz, 22.39 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:47.879, 1, 2805 MHz, 14001 MHz, 599.95 W, 69, 95 %, 394 MiB
2026/09/23 22:47:48.894, 0, 29 MHz, 405 MHz, 22.42 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:48.894, 1, 2805 MHz, 14001 MHz, 600.59 W, 69, 95 %, 394 MiB
2026/09/23 22:47:49.902, 0, 28 MHz, 405 MHz, 22.04 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:49.902, 1, 2805 MHz, 14001 MHz, 600.32 W, 69, 95 %, 394 MiB
2026/09/23 22:47:50.908, 0, 28 MHz, 405 MHz, 22.43 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:50.908, 1, 2805 MHz, 14001 MHz, 600.00 W, 69, 93 %, 394 MiB
2026/09/23 22:47:51.921, 0, 28 MHz, 405 MHz, 21.01 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:51.921, 1, 2805 MHz, 14001 MHz, 600.10 W, 69, 95 %, 394 MiB
2026/09/23 22:47:52.921, 0, 28 MHz, 405 MHz, 21.99 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:52.921, 1, 2805 MHz, 14001 MHz, 600.10 W, 69, 95 %, 394 MiB
2026/09/23 22:47:53.933, 0, 28 MHz, 405 MHz, 22.24 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:53.933, 1, 2805 MHz, 14001 MHz, 599.84 W, 69, 95 %, 394 MiB
2026/09/23 22:47:54.947, 0, 28 MHz, 405 MHz, 22.15 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:54.947, 1, 2805 MHz, 14001 MHz, 599.54 W, 69, 95 %, 394 MiB
2026/09/23 22:47:55.962, 0, 30 MHz, 405 MHz, 22.15 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:55.962, 1, 2805 MHz, 14001 MHz, 600.63 W, 69, 95 %, 394 MiB
2026/09/23 22:47:56.975, 0, 28 MHz, 405 MHz, 21.45 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:56.975, 1, 2805 MHz, 14001 MHz, 599.60 W, 69, 95 %, 394 MiB
2026/09/23 22:47:57.985, 0, 28 MHz, 405 MHz, 21.35 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:57.985, 1, 2805 MHz, 14001 MHz, 599.99 W, 69, 95 %, 394 MiB
2026/09/23 22:47:58.994, 0, 28 MHz, 405 MHz, 22.30 W, 49, 0 %, 3213 MiB
2026/09/23 22:47:58.994, 1, 2805 MHz, 14001 MHz, 600.16 W, 69, 95 %, 394 MiB
2026/09/23 22:48:00.008, 0, 28 MHz, 405 MHz, 22.30 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:00.008, 1, 2805 MHz, 14001 MHz, 600.30 W, 69, 95 %, 394 MiB
2026/09/23 22:48:01.018, 0, 28 MHz, 405 MHz, 21.37 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:01.018, 1, 2955 MHz, 14001 MHz, 378.73 W, 55, 0 %, 18 MiB
2026/09/23 22:48:02.030, 0, 27 MHz, 405 MHz, 19.46 W, 49, 6 %, 3213 MiB
2026/09/23 22:48:02.030, 1, 2955 MHz, 14001 MHz, 96.54 W, 53, 6 %, 394 MiB
2026/09/23 22:48:03.031, 0, 29 MHz, 405 MHz, 20.72 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:03.031, 1, 2902 MHz, 14001 MHz, 488.05 W, 67, 100 %, 394 MiB
2026/09/23 22:48:04.042, 0, 28 MHz, 405 MHz, 20.30 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:04.042, 1, 2895 MHz, 14001 MHz, 592.73 W, 67, 100 %, 394 MiB
2026/09/23 22:48:05.054, 0, 28 MHz, 405 MHz, 20.12 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:05.054, 1, 2895 MHz, 14001 MHz, 596.96 W, 68, 100 %, 394 MiB
2026/09/23 22:48:06.063, 0, 28 MHz, 405 MHz, 19.88 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:06.063, 1, 2782 MHz, 14001 MHz, 606.45 W, 68, 100 %, 394 MiB
2026/09/23 22:48:07.073, 0, 38 MHz, 405 MHz, 20.76 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:07.073, 1, 2782 MHz, 14001 MHz, 600.01 W, 69, 100 %, 394 MiB
2026/09/23 22:48:08.078, 0, 42 MHz, 405 MHz, 20.94 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:08.078, 1, 2782 MHz, 14001 MHz, 599.80 W, 69, 100 %, 394 MiB
2026/09/23 22:48:09.085, 0, 35 MHz, 405 MHz, 20.91 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:09.085, 1, 2790 MHz, 14001 MHz, 600.14 W, 69, 100 %, 394 MiB
2026/09/23 22:48:10.099, 0, 43 MHz, 405 MHz, 21.09 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:10.099, 1, 2782 MHz, 14001 MHz, 599.97 W, 69, 100 %, 394 MiB
2026/09/23 22:48:11.113, 0, 42 MHz, 405 MHz, 21.37 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:11.113, 1, 2782 MHz, 14001 MHz, 600.10 W, 69, 100 %, 394 MiB
2026/09/23 22:48:12.125, 0, 39 MHz, 405 MHz, 20.63 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:12.125, 1, 2782 MHz, 14001 MHz, 599.93 W, 69, 100 %, 394 MiB
2026/09/23 22:48:13.136, 0, 34 MHz, 405 MHz, 20.31 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:13.136, 1, 2782 MHz, 14001 MHz, 599.91 W, 69, 100 %, 394 MiB
2026/09/23 22:48:14.146, 0, 36 MHz, 405 MHz, 20.29 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:14.146, 1, 2782 MHz, 14001 MHz, 599.96 W, 69, 100 %, 394 MiB
2026/09/23 22:48:15.158, 0, 39 MHz, 405 MHz, 20.32 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:15.158, 1, 2782 MHz, 14001 MHz, 600.32 W, 69, 100 %, 394 MiB
2026/09/23 22:48:16.172, 0, 39 MHz, 405 MHz, 21.03 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:16.172, 1, 2782 MHz, 14001 MHz, 599.89 W, 69, 100 %, 394 MiB
2026/09/23 22:48:17.182, 0, 34 MHz, 405 MHz, 20.68 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:17.182, 1, 2782 MHz, 14001 MHz, 599.94 W, 69, 100 %, 394 MiB
2026/09/23 22:48:18.189, 0, 38 MHz, 405 MHz, 20.48 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:18.189, 1, 2782 MHz, 14001 MHz, 599.69 W, 69, 100 %, 394 MiB
2026/09/23 22:48:19.202, 0, 38 MHz, 405 MHz, 20.92 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:19.202, 1, 2782 MHz, 14001 MHz, 600.00 W, 69, 100 %, 394 MiB
2026/09/23 22:48:20.217, 0, 39 MHz, 405 MHz, 21.31 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:20.217, 1, 2782 MHz, 14001 MHz, 600.10 W, 69, 100 %, 394 MiB
2026/09/23 22:48:21.230, 0, 34 MHz, 405 MHz, 21.32 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:21.230, 1, 2782 MHz, 14001 MHz, 599.83 W, 69, 100 %, 394 MiB
2026/09/23 22:48:22.243, 0, 37 MHz, 405 MHz, 20.69 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:22.243, 1, 2782 MHz, 14001 MHz, 600.17 W, 69, 100 %, 394 MiB
2026/09/23 22:48:23.258, 0, 330 MHz, 405 MHz, 20.96 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:23.258, 1, 2782 MHz, 14001 MHz, 599.96 W, 69, 100 %, 394 MiB
2026/09/23 22:48:24.272, 0, 45 MHz, 405 MHz, 23.06 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:24.272, 1, 2955 MHz, 14001 MHz, 313.01 W, 55, 0 %, 18 MiB
2026/09/23 22:48:25.285, 0, 37 MHz, 405 MHz, 19.36 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:25.285, 1, 2895 MHz, 14001 MHz, 139.50 W, 65, 91 %, 735 MiB
2026/09/23 22:48:26.296, 0, 37 MHz, 405 MHz, 21.60 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:26.296, 1, 2775 MHz, 14001 MHz, 600.73 W, 68, 96 %, 735 MiB
2026/09/23 22:48:27.297, 0, 43 MHz, 405 MHz, 21.80 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:27.297, 1, 2775 MHz, 14001 MHz, 600.28 W, 68, 97 %, 735 MiB
2026/09/23 22:48:28.308, 0, 34 MHz, 405 MHz, 21.08 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:28.308, 1, 2767 MHz, 14001 MHz, 599.97 W, 68, 97 %, 735 MiB
2026/09/23 22:48:29.320, 0, 34 MHz, 405 MHz, 21.60 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:29.320, 1, 2767 MHz, 14001 MHz, 599.75 W, 68, 97 %, 735 MiB
2026/09/23 22:48:30.329, 0, 36 MHz, 405 MHz, 21.77 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:30.329, 1, 2767 MHz, 14001 MHz, 600.02 W, 68, 97 %, 735 MiB
2026/09/23 22:48:31.329, 0, 42 MHz, 405 MHz, 22.66 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:31.329, 1, 2767 MHz, 14001 MHz, 600.02 W, 68, 97 %, 735 MiB
2026/09/23 22:48:32.342, 0, 43 MHz, 405 MHz, 21.88 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:32.342, 1, 2767 MHz, 14001 MHz, 600.23 W, 68, 97 %, 735 MiB
2026/09/23 22:48:33.356, 0, 277 MHz, 405 MHz, 21.49 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:33.356, 1, 2760 MHz, 14001 MHz, 600.60 W, 68, 97 %, 735 MiB
2026/09/23 22:48:34.372, 0, 427 MHz, 405 MHz, 24.68 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:34.372, 1, 2760 MHz, 14001 MHz, 599.96 W, 68, 97 %, 735 MiB
2026/09/23 22:48:35.383, 0, 277 MHz, 405 MHz, 22.01 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:35.383, 1, 2760 MHz, 14001 MHz, 600.04 W, 68, 97 %, 735 MiB
2026/09/23 22:48:36.388, 0, 270 MHz, 405 MHz, 21.84 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:36.388, 1, 2767 MHz, 14001 MHz, 599.63 W, 68, 97 %, 735 MiB
2026/09/23 22:48:37.390, 0, 307 MHz, 405 MHz, 21.62 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:37.390, 1, 2760 MHz, 14001 MHz, 601.45 W, 68, 97 %, 735 MiB
2026/09/23 22:48:38.403, 0, 43 MHz, 405 MHz, 21.72 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:38.403, 1, 2752 MHz, 14001 MHz, 599.97 W, 68, 97 %, 735 MiB
2026/09/23 22:48:39.416, 0, 277 MHz, 405 MHz, 21.47 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:39.416, 1, 2752 MHz, 14001 MHz, 600.13 W, 68, 97 %, 735 MiB
2026/09/23 22:48:40.431, 0, 292 MHz, 405 MHz, 21.35 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:40.431, 1, 2752 MHz, 14001 MHz, 599.85 W, 68, 97 %, 735 MiB
2026/09/23 22:48:41.440, 0, 277 MHz, 405 MHz, 21.74 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:41.440, 1, 2752 MHz, 14001 MHz, 600.14 W, 69, 97 %, 735 MiB
2026/09/23 22:48:42.455, 0, 40 MHz, 405 MHz, 22.35 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:42.455, 1, 2752 MHz, 14001 MHz, 600.03 W, 68, 97 %, 735 MiB
2026/09/23 22:48:43.467, 0, 307 MHz, 405 MHz, 22.25 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:43.467, 1, 2752 MHz, 14001 MHz, 599.97 W, 68, 97 %, 735 MiB
2026/09/23 22:48:44.478, 0, 285 MHz, 405 MHz, 22.26 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:44.478, 1, 2752 MHz, 14001 MHz, 600.09 W, 69, 96 %, 735 MiB
2026/09/23 22:48:45.488, 0, 300 MHz, 405 MHz, 21.66 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:45.488, 1, 2752 MHz, 14001 MHz, 599.90 W, 69, 97 %, 735 MiB
2026/09/23 22:48:46.490, 0, 322 MHz, 405 MHz, 21.81 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:46.490, 1, 2752 MHz, 14001 MHz, 599.99 W, 69, 97 %, 735 MiB
2026/09/23 22:48:47.498, 0, 300 MHz, 405 MHz, 21.53 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:47.498, 1, 2752 MHz, 14001 MHz, 599.96 W, 69, 97 %, 735 MiB
2026/09/23 22:48:48.501, 0, 330 MHz, 405 MHz, 21.76 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:48.501, 1, 2752 MHz, 14001 MHz, 600.07 W, 69, 97 %, 735 MiB
2026/09/23 22:48:49.512, 0, 322 MHz, 405 MHz, 21.64 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:49.512, 1, 2752 MHz, 14001 MHz, 599.95 W, 69, 97 %, 735 MiB
2026/09/23 22:48:50.513, 0, 36 MHz, 405 MHz, 21.39 W, 49, 6 %, 3213 MiB
2026/09/23 22:48:50.513, 1, 2752 MHz, 14001 MHz, 599.92 W, 69, 97 %, 735 MiB
2026/09/23 22:48:51.525, 0, 292 MHz, 405 MHz, 20.15 W, 49, 5 %, 3213 MiB
2026/09/23 22:48:51.525, 1, 2955 MHz, 14001 MHz, 346.61 W, 55, 89 %, 18 MiB
2026/09/23 22:48:52.536, 0, 285 MHz, 405 MHz, 18.10 W, 49, 6 %, 3213 MiB
2026/09/23 22:48:52.536, 1, 2925 MHz, 14001 MHz, 114.05 W, 60, 0 %, 735 MiB
2026/09/23 22:48:53.547, 0, 43 MHz, 405 MHz, 19.74 W, 49, 6 %, 3213 MiB
2026/09/23 22:48:53.547, 1, 2752 MHz, 14001 MHz, 577.62 W, 68, 100 %, 735 MiB
2026/09/23 22:48:54.547, 0, 322 MHz, 405 MHz, 20.68 W, 49, 3 %, 3213 MiB
2026/09/23 22:48:54.547, 1, 2745 MHz, 14001 MHz, 600.13 W, 68, 100 %, 735 MiB
2026/09/23 22:48:55.560, 0, 352 MHz, 405 MHz, 20.20 W, 49, 4 %, 3213 MiB
2026/09/23 22:48:55.560, 1, 2745 MHz, 14001 MHz, 600.04 W, 68, 100 %, 735 MiB
2026/09/23 22:48:56.568, 0, 330 MHz, 405 MHz, 20.25 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:56.568, 1, 2745 MHz, 14001 MHz, 599.96 W, 68, 100 %, 735 MiB
2026/09/23 22:48:57.576, 0, 307 MHz, 405 MHz, 19.88 W, 49, 2 %, 3213 MiB
2026/09/23 22:48:57.576, 1, 2737 MHz, 14001 MHz, 600.11 W, 68, 100 %, 735 MiB
2026/09/23 22:48:58.590, 0, 322 MHz, 405 MHz, 20.22 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:58.590, 1, 2737 MHz, 14001 MHz, 600.04 W, 68, 100 %, 735 MiB
2026/09/23 22:48:59.599, 0, 262 MHz, 405 MHz, 20.18 W, 49, 0 %, 3213 MiB
2026/09/23 22:48:59.599, 1, 2737 MHz, 14001 MHz, 599.97 W, 68, 100 %, 735 MiB
2026/09/23 22:49:00.612, 0, 270 MHz, 405 MHz, 19.63 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:00.612, 1, 2730 MHz, 14001 MHz, 600.16 W, 68, 100 %, 735 MiB
2026/09/23 22:49:01.624, 0, 262 MHz, 405 MHz, 20.80 W, 49, 4 %, 3213 MiB
2026/09/23 22:49:01.624, 1, 2730 MHz, 14001 MHz, 600.00 W, 68, 100 %, 735 MiB
2026/09/23 22:49:02.635, 0, 32 MHz, 405 MHz, 20.18 W, 49, 4 %, 3213 MiB
2026/09/23 22:49:02.635, 1, 2730 MHz, 14001 MHz, 599.97 W, 68, 100 %, 735 MiB
2026/09/23 22:49:03.650, 0, 33 MHz, 405 MHz, 20.01 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:03.650, 1, 2737 MHz, 14001 MHz, 599.64 W, 68, 100 %, 735 MiB
2026/09/23 22:49:04.663, 0, 30 MHz, 405 MHz, 19.86 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:04.663, 1, 2730 MHz, 14001 MHz, 600.13 W, 68, 100 %, 735 MiB
2026/09/23 22:49:05.678, 0, 33 MHz, 405 MHz, 19.89 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:05.678, 1, 2730 MHz, 14001 MHz, 600.00 W, 68, 100 %, 735 MiB
2026/09/23 22:49:06.691, 0, 34 MHz, 405 MHz, 20.35 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:06.691, 1, 2730 MHz, 14001 MHz, 599.96 W, 68, 100 %, 735 MiB
2026/09/23 22:49:07.702, 0, 31 MHz, 405 MHz, 20.24 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:07.702, 1, 2730 MHz, 14001 MHz, 600.32 W, 68, 100 %, 735 MiB
2026/09/23 22:49:08.715, 0, 240 MHz, 405 MHz, 20.30 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:08.715, 1, 2722 MHz, 14001 MHz, 600.01 W, 69, 100 %, 735 MiB
2026/09/23 22:49:09.728, 0, 30 MHz, 405 MHz, 19.22 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:09.728, 1, 2722 MHz, 14001 MHz, 599.99 W, 69, 100 %, 735 MiB
2026/09/23 22:49:10.743, 0, 277 MHz, 405 MHz, 19.54 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:10.743, 1, 2737 MHz, 14001 MHz, 598.71 W, 68, 100 %, 735 MiB
2026/09/23 22:49:11.758, 0, 270 MHz, 405 MHz, 20.18 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:11.758, 1, 2730 MHz, 14001 MHz, 599.90 W, 69, 100 %, 735 MiB
2026/09/23 22:49:12.769, 0, 29 MHz, 405 MHz, 20.31 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:12.769, 1, 2730 MHz, 14001 MHz, 599.97 W, 69, 100 %, 735 MiB
2026/09/23 22:49:13.782, 0, 29 MHz, 405 MHz, 19.70 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:13.782, 1, 2722 MHz, 14001 MHz, 600.05 W, 69, 100 %, 735 MiB
2026/09/23 22:49:14.798, 0, 247 MHz, 405 MHz, 20.27 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:14.798, 1, 2722 MHz, 14001 MHz, 600.00 W, 69, 100 %, 735 MiB
2026/09/23 22:49:15.812, 0, 29 MHz, 405 MHz, 20.46 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:15.812, 1, 2722 MHz, 14001 MHz, 600.02 W, 69, 100 %, 735 MiB
2026/09/23 22:49:16.823, 0, 29 MHz, 405 MHz, 19.98 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:16.823, 1, 2722 MHz, 14001 MHz, 599.96 W, 69, 100 %, 735 MiB
2026/09/23 22:49:17.832, 0, 29 MHz, 405 MHz, 20.46 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:17.832, 1, 2722 MHz, 14001 MHz, 599.99 W, 69, 100 %, 18 MiB
2026/09/23 22:49:18.846, 0, 29 MHz, 405 MHz, 18.56 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:18.846, 1, 2955 MHz, 14001 MHz, 254.06 W, 55, 0 %, 18 MiB
2026/09/23 22:49:19.847, 0, 28 MHz, 405 MHz, 18.04 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:19.847, 1, 2955 MHz, 14001 MHz, 97.15 W, 54, 0 %, 735 MiB
2026/09/23 22:49:20.856, 0, 28 MHz, 405 MHz, 19.13 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:20.856, 1, 2850 MHz, 14001 MHz, 515.22 W, 67, 97 %, 735 MiB
2026/09/23 22:49:21.871, 0, 30 MHz, 405 MHz, 20.94 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:21.871, 1, 2850 MHz, 14001 MHz, 599.87 W, 68, 97 %, 735 MiB
2026/09/23 22:49:22.873, 0, 29 MHz, 405 MHz, 20.73 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:22.873, 1, 2842 MHz, 14001 MHz, 600.07 W, 68, 97 %, 735 MiB
2026/09/23 22:49:23.886, 0, 30 MHz, 405 MHz, 20.82 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:23.886, 1, 2842 MHz, 14001 MHz, 599.96 W, 68, 97 %, 735 MiB
2026/09/23 22:49:24.899, 0, 30 MHz, 405 MHz, 20.68 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:24.899, 1, 2842 MHz, 14001 MHz, 600.04 W, 68, 97 %, 735 MiB
2026/09/23 22:49:25.915, 0, 31 MHz, 405 MHz, 22.29 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:25.915, 1, 2760 MHz, 14001 MHz, 599.11 W, 68, 97 %, 735 MiB
2026/09/23 22:49:26.923, 0, 29 MHz, 405 MHz, 22.11 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:26.923, 1, 2760 MHz, 14001 MHz, 599.62 W, 68, 97 %, 735 MiB
2026/09/23 22:49:27.924, 0, 240 MHz, 405 MHz, 22.74 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:27.924, 1, 2760 MHz, 14001 MHz, 600.53 W, 68, 96 %, 735 MiB
2026/09/23 22:49:28.936, 0, 30 MHz, 405 MHz, 22.51 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:28.936, 1, 2767 MHz, 14001 MHz, 599.91 W, 69, 97 %, 735 MiB
2026/09/23 22:49:29.949, 0, 232 MHz, 405 MHz, 21.98 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:29.949, 1, 2752 MHz, 14001 MHz, 602.04 W, 68, 97 %, 735 MiB
2026/09/23 22:49:30.961, 0, 30 MHz, 405 MHz, 22.07 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:30.961, 1, 2752 MHz, 14001 MHz, 600.06 W, 68, 97 %, 735 MiB
2026/09/23 22:49:31.975, 0, 28 MHz, 405 MHz, 21.73 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:31.975, 1, 2752 MHz, 14001 MHz, 599.91 W, 68, 97 %, 735 MiB
2026/09/23 22:49:32.983, 0, 225 MHz, 405 MHz, 21.18 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:32.983, 1, 2760 MHz, 14001 MHz, 599.74 W, 68, 97 %, 735 MiB
2026/09/23 22:49:33.984, 0, 225 MHz, 405 MHz, 22.15 W, 49, 0 %, 3213 MiB
2026/09/23 22:49:33.984, 1, 2752 MHz, 14001 MHz, 600.39 W, 68, 97 %, 735 MiB
